Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
83371,Ignorance: A Case for Scepticism (Clarendon Library of Logic and Philosophy),Peter K. Unger,"Unger, Peter K.",,"=""0198244177""","=""9780198244172""",0,4.00,Clarendon Press/Oxford,Paperback,323,1979,1975,,2022/02/03,to-read,to-read (#85),to-read,,,,0,0
1139000,Living High and Letting Die: Our Illusion of Innocence,Peter K. Unger,"Unger, Peter K.",,"=""0195108590""","=""9780195108590""",0,3.87,Oxford University Press,Paperback,200,1996,1996,,2022/02/03,to-read,to-read (#84),to-read,,,,0,0
80854,The City: A Global History (Modern Library Chronicles),Joel Kotkin,"Kotkin, Joel",,"=""0375756515""","=""9780375756511""",0,3.40,Random House Publishing Group,Paperback,256,2006,2005,,2022/02/02,to-read,to-read (#83),to-read,,,,0,0
106728,The Timeless Way of Building,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0195024028""","=""9780195024029""",0,4.37,Oxford University Press,Hardcover,552,1979,1978,,2022/02/02,to-read,to-read (#82),to-read,,,,0,0
79766,"A Pattern Language: Towns, Buildings, Construction (Center for Environmental Structure Series)",Christopher W. Alexander,"Alexander, Christopher W.","Sara Ishikawa, Murray Silverstein, Max  Jacobson, Ingrid Fiksdahl-King, Shlomo Angel","=""0195019199""","=""9780195019193""",0,4.42,Oxford University Press,Hardcover,1171,1977,1977,,2022/02/02,to-read,to-read (#81),to-read,,,,0,0
654107,The Ordeal of Change,Eric Hoffer,"Hoffer, Eric",,"=""1933435100""","=""9781933435107""",0,4.13,Hopewell Publications,Paperback,136,2006,1963,,2022/02/02,to-read,to-read (#80),to-read,,,,0,0
15916,The True Believer: Thoughts on the Nature of Mass Movements,Eric Hoffer,"Hoffer, Eric",,"=""0060505915""","=""9780060505912""",0,4.19,Harper Perennial Modern Classics,Paperback,177,2002,1951,,2022/02/02,to-read,to-read (#79),to-read,,,,0,0
119561,The Order of Things: An Archaeology of the Human Sciences,Michel Foucault,"Foucault, Michel",,"=""0679753354""","=""9780679753353""",0,4.12,Vintage,Paperback,416,1994,1966,,2022/02/02,to-read,to-read (#78),to-read,,,,0,0
10739,The Moviegoer,Walker Percy,"Percy, Walker",,"=""0375701966""","=""9780375701962""",0,3.64,Vintage International,Paperback,242,1998,1961,,2022/02/02,to-read,to-read (#77),to-read,,,,0,0
70134,Towards a New Architecture,Le Corbusier,"Corbusier, Le",,"=""0486250237""","=""9780486250236""",0,3.93,Dover Publications,Paperback,289,1985,1923,,2022/02/02,to-read,to-read (#76),to-read,,,,0,0
544053,"The City in History: Its Origins, Its Transformations, and Its Prospects",Lewis Mumford,"Mumford, Lewis",,"=""0156180359""","=""9780156180351""",0,4.10,Mariner Books,Paperback,657,1968,1961,,2022/02/02,to-read,to-read (#75),to-read,,,,0,0
7442,The Electric Kool-Aid Acid Test,Tom Wolfe,"Wolfe, Tom",,"=""0553380648""","=""9780553380644""",0,3.92,Bantam,Paperback,416,1999,1968,,2022/01/25,to-read,to-read (#74),to-read,,,,0,0
83518,The Singularity is Near: When Humans Transcend Biology,Ray Kurzweil,"Kurzweil, Ray",,"=""0143037889""","=""9780143037880""",0,3.93,Penguin ,Paperback,652,2006,2005,,2022/01/21,to-read,to-read (#73),to-read,,,,0,0
50262535,Which Country Has the World's Best Health Care?,Ezekiel J. Emanuel,"Emanuel, Ezekiel J.",,"=""1541797728""","=""9781541797727""",0,3.81,PublicAffairs,Kindle Edition,465,2020,2020,,2022/01/19,to-read,to-read (#72),to-read,,,,0,0
1426266,The Journal Of John Woolman,John Woolman,"Woolman, John",Janet Whitney,"=""1432607790""","=""9781432607791""",0,3.47,Kessinger Publishing,Hardcover,,2006,1773,,2022/01/19,to-read,to-read (#71),to-read,,,,0,0
12158480,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",Daron Acemoğlu,"Acemoğlu, Daron",James A. Robinson,"=""0307719219""","=""9780307719218""",0,4.09,Crown Currency,Hardcover,529,2012,2012,,2022/01/19,to-read,to-read (#70),to-read,,,,0,0
735963,Microeconomic Theory,Andreu Mas-Colell,"Mas-Colell, Andreu","Michael D. Whinston, Jerry R. Green","=""0195073401""","=""9780195073409""",0,4.05,Oxford University Press,Hardcover,1008,1995,1995,,2022/01/19,to-read,to-read (#69),to-read,,,,0,0
14891894,Microeconomic Foundations I: Choice and Competitive Markets,David M. Kreps,"Kreps, David M.",,"=""0691155836""","=""9780691155838""",0,4.47,Princeton University Press,Hardcover,584,2012,2012,,2022/01/19,to-read,to-read (#68),to-read,,,,0,0
6766763,Introduction to Modern Economic Growth,Daron Acemoğlu,"Acemoğlu, Daron",,"=""0691132925""","=""9780691132921""",0,4.16,Princeton University Press,Hardcover,1008,2009,2008,,2022/01/19,to-read,to-read (#67),to-read,,,,0,0
2402353,The Road to Eleusis: Unveiling the Secret of the Mysteries,R. Gordon Wasson,"Wasson, R. Gordon","Albert Hofmann, Carl A.P. Ruck, Peter Webster, Huston Smith","=""1556437528""","=""9781556437526""",0,4.06,"North Atlantic Books (Berkeley, CA)",Paperback,192,2008,1978,,2022/01/19,to-read,to-read (#66),to-read,,,,0,0
51174256,The Immortality Key: Uncovering the Secret History of the Religion with No Name,Brian C. Muraresku,"Muraresku, Brian C.",,"=""1250207142""","=""9781250207142""",0,4.24,St. Martin's Press,Hardcover,352,2020,2020,,2022/01/19,to-read,to-read (#65),to-read,,,,0,0
30968308,Friends for 350 years,Howard H. Brinton,"Brinton, Howard H.",,"=""""","=""""",0,3.76,,Unknown Binding,,,,,2022/01/19,to-read,to-read (#64),to-read,,,,0,0
34684622,Leonardo da Vinci,Walter Isaacson,"Isaacson, Walter",,"=""1501139150""","=""9781501139154""",0,4.18,Simon & Schuster,Hardcover,600,2017,2017,,2022/01/19,to-read,to-read (#63),to-read,,,,0,0
52914599,History Has Begun,Bruno Maçães,"Maçães, Bruno",,"=""1787383016""","=""9781787383012""",0,3.68,Hurst Publishers,Hardcover,208,2020,,,2022/01/19,to-read,to-read (#62),to-read,,,,0,0
41213288,Belt and Road: A Chinese World Order,Bruno Maçães,"Maçães, Bruno",,"=""1787380025""","=""9781787380028""",0,3.75,Hurst,Hardcover,288,2019,2018,,2022/01/19,to-read,to-read (#61),to-read,,,,0,0
34889281,The Dawn of Eurasia: On the Trail of the New World Order,Bruno Maçães,"Maçães, Bruno",,"=""0241309255""","=""9780241309254""",0,3.87,Allen Lane,Hardcover,304,2018,2018,,2022/01/19,to-read,to-read (#60),to-read,,,,0,0
532715,"Marie or, Slavery in the United States: A Novel of Jacksonian America (Race in the Americas)",Gustave Auguste de Beaumont,"Beaumont, Gustave Auguste de",Barbara Chapman,"=""0801860644""","=""9780801860645""",0,3.61,Johns Hopkins University Press,Paperback,288,1999,1835,,2022/01/19,to-read,to-read (#59),to-read,,,,0,0
1532332,Jefferson and the Rights of Man,Dumas Malone,"Malone, Dumas",,"=""0316544736""","=""9780316544733""",0,4.12,"Little, Brown and Company",Hardcover,523,1951,1951,,2022/01/19,to-read,to-read (#58),to-read,,,,0,0
826698,Jefferson the Virginian,Dumas Malone,"Malone, Dumas",,"=""0316544744""","=""9780316544740""",0,3.98,"Little, Brown and Company",Hardcover,484,1948,1948,,2022/01/19,to-read,to-read (#57),to-read,,,,0,0
38775,Autobiography of Thomas Jefferson,Thomas Jefferson,"Jefferson, Thomas",,"=""0486442896""","=""9780486442891""",0,3.86,Dover Publications,Paperback,112,2005,1821,,2022/01/19,to-read,to-read (#56),to-read,,,,0,0
210264,Marthe: The Story of a Whore,Joris-Karl Huysmans,"Huysmans, Joris-Karl",Brendan King,"=""1903517478""","=""9781903517475""",0,3.45,Dedalus,Paperback,149,2007,1876,,2022/01/19,to-read,to-read (#55),to-read,,,,0,0
210262,With the Flow,Joris-Karl Huysmans,"Huysmans, Joris-Karl","Andrew  Brown, Simon Callow","=""1843910500""","=""9781843910503""",0,3.89,Hesperus Press,Paperback,112,2003,2003,,2022/01/19,to-read,to-read (#54),to-read,,,,0,0
315298,Là-Bas (Down There),Joris-Karl Huysmans,"Huysmans, Joris-Karl",Keene Wallace,"=""0486228371""","=""9780486228372""",0,3.96,Dover Publications,Paperback,304,1972,1891,,2022/01/19,to-read,to-read (#53),to-read,,,,0,0
10374,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,"Murakami, Haruki",Alfred Birnbaum,"=""""","=""""",0,4.11,Vintage,Paperback,400,2003,1985,,2022/01/19,to-read,to-read (#52),to-read,,,,0,0
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,"=""1451666179""","=""9781451666175""",5,4.17,Touchstone Books,Paperback,371,2013,2013,,2022/01/19,,,read,Communicates surprisingly deep insights at times.,,,1,0
42036377,Where Is My Flying Car?: A Memoir of Future Past,J. Storrs Hall,"Hall, J. Storrs",,"=""""","=""""",0,4.07,,Kindle Edition,609,2018,,,2022/01/19,,,read,"Poorly written, terribly organized, non-existent editing.<br/>The content in the chapter on transportation is poor and lacking basic contextual knowledge about public transportation.<br/>I skipped around and only read a few sections of the book. It may be that the rest of the book has many interesting ideas, I will read them when they are in presentable form.",,,1,0
54649415,Watch What You Hear: Penelope's Dream Of Twenty Geese,Edward Teach,"Teach, Edward",,"=""1734460814""","=""9781734460810""",0,4.00,,Kindle Edition,87,2020,2020,,2022/01/18,to-read,to-read (#51),to-read,,,,0,0
59989719,"Sadly, Porn",Edward Teach,"Teach, Edward",,"=""1734460830""","=""9781734460834""",0,4.20,,Kindle Edition,1112,2021,2021,,2022/01/18,to-read,to-read (#50),to-read,,,,0,0
2185,The Dictionary of Accepted Ideas,Gustave Flaubert,"Flaubert, Gustave",Jaques Barzun,"=""081120054X""","=""9780811200547""",0,3.76,New Directions,Paperback,92,1968,1913,,2022/01/18,to-read,to-read (#49),to-read,,,,0,0
355034,The Temptation of St. Antony,Gustave Flaubert,"Flaubert, Gustave",Kitty Mrosovsky,"=""""","=""""",0,3.83,Penguin Classics,Paperback,304,1983,1874,,2022/01/18,to-read,to-read (#48),to-read,,,,0,0
40763,Bouvard and Pécuchet,Gustave Flaubert,"Flaubert, Gustave","Raymond Queneau, Mark Polizzotti","=""1564783936""","=""9781564783936""",0,3.82,Dalkey Archive Press,Paperback,328,2006,1881,,2022/01/18,to-read,to-read (#47),to-read,,,,0,0
2182,Three Tales,Gustave Flaubert,"Flaubert, Gustave","Roger Whitehouse, Geoffrey Wall","=""0140448004""","=""9780140448009""",0,3.62,Penguin Classics,Paperback,144,2005,1877,,2022/01/18,to-read,to-read (#45),to-read,,,,0,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk","=""0142437247""","=""9780142437247""",0,3.57,Penguin Classics ,Paperback,720,2003,1851,,2022/01/18,to-read,to-read (#44),to-read,,,,0,0
54814676,Crying in H Mart,Michelle Zauner,"Zauner, Michelle",,"=""0525657746""","=""9780525657743""",0,4.23,Knopf,Hardcover,256,2021,2021,,2022/01/18,to-read,to-read (#43),to-read,,,,0,0
191948,"The Musil Diaries: Robert Musil, 1899-1942",Robert Musil,"Musil, Robert","Philip Payne, Mark Jay Mirsky","=""0465016502""","=""9780465016501""",0,4.08,Basic Books,Hardcover,624,1998,,,2022/01/18,to-read,to-read (#42),to-read,,,,0,0
428197,"Behind the Mask: On Sexual Demons, Sacred Mothers, Transvestites, Gangsters, Drifters and other Japanese Cultural Heroes",Ian Buruma,"Buruma, Ian",,"=""0394537750""","=""9780394537757""",0,3.90,Pantheon,Hardcover,242,1984,1989,,2022/01/17,to-read,to-read (#41),to-read,,,,0,0
251348,Inventing Japan: 1853-1964,Ian Buruma,"Buruma, Ian",,"=""0812972864""","=""9780812972863""",0,3.68,Modern Library,Paperback,194,2004,2003,,2022/01/17,to-read,to-read (#40),to-read,,,,0,0
35749434,A Tokyo Romance,Ian Buruma,"Buruma, Ian",,"=""1101981415""","=""9781101981412""",0,3.40,Penguin Press,Hardcover,256,2018,2018,,2022/01/17,to-read,to-read (#39),to-read,,,,0,0
18901575,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""0060883286""","=""9780060883287""",0,4.12,Harper Perennial Modern Classics,Paperback,417,2006,1967,,2022/01/17,to-read,to-read (#38),to-read,,,,0,0
337517,Things Hidden Since the Foundation of the World,René Girard,"Girard, René","Stephen Bann, Michael Metteer","=""0804722153""","=""9780804722155""",0,4.23,Stanford University Press,Paperback,470,1987,1978,,2022/01/17,to-read,to-read (#37),to-read,,,,0,0
156192,"The Universal Baseball Association, Inc., J. Henry Waugh, Prop.",Robert Coover,"Coover, Robert",,"=""0452260302""","=""9780452260306""",0,3.84,Plume,Paperback,256,1971,1968,,2022/01/17,to-read,to-read (#36),to-read,,,,0,0
26721300,Sentimental Education,Gustave Flaubert,"Flaubert, Gustave","Helen Constantine, Patrick Coleman","=""0199686637""","=""9780199686636""",0,3.81,Oxford University Press,Paperback,480,2016,1869,,2022/01/17,,,read,,,,1,0
434286,Fathers and Sons,Ivan Turgenev,"Turgenev, Ivan",Rosemary Edmonds,"=""0140441476""","=""9780140441475""",0,4.00,Penguin Classics,Paperback,294,1965,1862,,2022/01/17,to-read,to-read (#35),to-read,,,,0,0
28462485,Diary of a Short-Sighted Adolescent,Mircea Eliade,"Eliade, Mircea",,"=""1908236213""","=""9781908236210""",0,3.72,Istros Books,Paperback,176,2016,1989,,2022/01/17,to-read,to-read (#34),to-read,,,,0,0
15790875,"We Are Anonymous: Inside the Hacker World of LulzSec, Anonymous, and the Global Cyber Insurgency",Parmy Olson,"Olson, Parmy",,"=""0316213527""","=""9780316213523""",0,3.97,"Little, Brown Paperbacks",Paperback,528,2013,2012,,2022/01/17,,,read,,,,1,0
51323365,Solutions and Other Problems,Allie Brosh,"Brosh, Allie",,"=""1982156945""","=""9781982156947""",0,4.21,Gallery Books,Hardcover,519,2020,2020,,2022/01/17,,,read,,,,1,0
70190,Nietzsche,Lou Andreas-Salomé,"Andreas-Salomé, Lou",Siegfried Mandel,"=""0252070356""","=""9780252070358""",0,3.92,University of Illinois Press (Urbana),Paperback,240,2001,1894,,2022/01/17,to-read,to-read (#33),to-read,,,,0,0
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,"Caro, Robert A.",,"=""0394720245""","=""9780394720241""",0,4.53,Vintage Books,Paperback,1246,1975,1974,,2022/01/17,to-read,to-read (#32),to-read,,,,0,0
372100,The Foundations of Arithmetic: A Logico-Mathematical Enquiry into the Concept of Number,Gottlob Frege,"Frege, Gottlob",J.L. Austin,"=""0810106051""","=""9780810106055""",0,4.20,Northwestern University Press,Paperback,119,1980,1884,,2022/01/17,,,read,,,,1,0
5776903,Three Novels: Molloy / Malone Dies / The Unnamable,Samuel Beckett,"Beckett, Samuel",Laura Lindgren,"=""0802144470""","=""9780802144478""",0,4.28,Grove Press,Paperback,407,2014,1958,,2022/01/17,to-read,to-read (#30),to-read,,,,0,0
15993,The Corrections,Jonathan Franzen,"Franzen, Jonathan",,"=""0312421273""","=""9780312421274""",0,3.85,Picador,Paperback,565,2001,2001,,2022/01/17,to-read,to-read (#29),to-read,,,,0,0
24601,Paris Spleen,Charles Baudelaire,"Baudelaire, Charles",Louise Varèse,"=""0811200078""","=""9780811200073""",0,4.23,New Directions,Paperback,118,1970,1857,,2022/01/17,,,read,,,,1,0
10783154,Japan Rising: The Iwakura Embassy to the USA and Europe,Kume Kunitake,"Kunitake, Kume","Chushichi Tsuzuki, R. Jules Young","=""0521513855""","=""9780521513852""",0,3.78,Cambridge University Press,Hardcover,558,2009,2009,,2022/01/17,to-read,to-read (#28),to-read,,,,0,0
273197,Embracing Defeat: Japan in the Wake of World War II,John W. Dower,"Dower, John W.",,"=""0393320278""","=""9780393320275""",0,4.15,W. W. Norton & Company,Paperback,676,2000,1999,,2022/01/17,to-read,to-read (#27),to-read,,,,0,0
196977,Twelve Who Ruled: The Year of the Terror in the French Revolution,R.R. Palmer,"Palmer, R.R.",Isser Woloch,"=""0691121877""","=""9780691121871""",0,4.11,Princeton University Press,Paperback,448,2005,1941,,2022/01/17,to-read,to-read (#26),to-read,,,,0,0
1148329,Revolutionary France 1770 - 1880 (History of France),François Furet,"Furet, François",,"=""0631198083""","=""9780631198086""",0,3.94,Wiley-Blackwell,Paperback,,1995,1965,,2022/01/17,to-read,to-read (#25),to-read,,,,0,0
687328,Interpreting the French Revolution,Elborg Forster,"Forster, Elborg",François Furet,"=""0521280494""","=""9780521280495""",0,3.79,Cambridge University Press,Paperback,216,1981,1978,,2022/01/17,to-read,to-read (#24),to-read,,,,0,0
55002,The Fall of the Roman Republic,Plutarch,"Plutarch, Plutarch","Robin Seager, Rex Warner","=""0140449345""","=""9780140449341""",0,4.11,Penguin Classics,Paperback,464,2006,100,,2022/01/17,to-read,to-read (#23),to-read,,,,0,0
377965,The History of the Decline and Fall of the Roman Empire Volume I,Edward Gibbon,"Gibbon, Edward",David P. Womersley,"=""0140433937""","=""9780140433937""",0,4.17,Penguin Classics,Paperback,1114,1996,1776,,2022/01/17,to-read,to-read (#22),to-read,,,,0,0
25673,City of God,Augustine of Hippo,"Hippo, Augustine of",Henry Bettenson,"=""0140448942""","=""9780140448948""",0,3.95,Penguin Books Ltd,Paperback,1186,2003,426,,2022/01/17,to-read,to-read (#1),to-read,,,,0,0
448781,The Old Regime and the French Revolution,Alexis de Tocqueville,"Tocqueville, Alexis de",Stuart Gilbert,"=""0385092601""","=""9780385092609""",0,4.04,Anchor,Paperback,300,1983,1856,,2022/01/17,to-read,to-read (#2),to-read,,,,0,0
16619,Democracy in America,Alexis de Tocqueville,"Tocqueville, Alexis de","Isaac Kramnick, Gerald Bevan","=""0140447601""","=""9780140447606""",0,4.05,Penguin Classics,Paperback,983,2003,1835,,2022/01/17,to-read,to-read (#21),to-read,,,,0,0
1646354,Indiscrete Thoughts,Fabrizio Palombi Gian-Carlo Rota,"Rota, Fabrizio Palombi Gian-Carlo",Fabrizio Palombi,"=""0817638660""","=""9780817638665""",0,4.22,Birkhauser,Hardcover,280,1998,1996,,2022/01/16,to-read,to-read (#20),to-read,,,,0,0
16176,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,"Ridley, Matt",,"=""0060556579""","=""9780060556570""",0,4.05,Harper Perennial (HarperCollins),Paperback,405,2003,1993,,2022/01/16,to-read,to-read (#19),to-read,,,,0,0
154060,A Mathematician's Apology,G.H. Hardy,"Hardy, G.H.",,"=""0521427061""","=""9780521427067""",0,3.91,Fisicalbook,Paperback,256,1992,1940,,2022/01/16,,,read,,,,1,0
251347,Beyond Culture,Edward T. Hall,"Hall, Edward T.",,"=""0385124740""","=""9780385124744""",0,3.95,Knopf Doubleday: Anchor Books,Paperback,299,1976,1976,,2022/01/16,to-read,to-read (#18),to-read,,,,0,0
148647,A Matter of Interpretation: Federal Courts and the Law,Antonin Scalia,"Scalia, Antonin",Amy Gutmann,"=""0691004005""","=""9780691004006""",0,3.86,Princeton University Press,Paperback,176,1998,1997,,2022/01/16,,,read,,,,1,0
112240,3:16 Bible Texts Illuminated,Donald Ervin Knuth,"Knuth, Donald Ervin",,"=""0895792524""","=""9780895792525""",0,4.31,"A-R Editions, Inc.",Paperback,268,1991,1991,,2022/01/16,to-read,to-read (#17),to-read,,,,0,0
484459,Things a Computer Scientist Rarely Talks About (Volume 136) (Lecture Notes),Donald Ervin Knuth,"Knuth, Donald Ervin",,"=""157586326X""","=""9781575863269""",0,3.97,Center for the Study of Language and Inf,Paperback,257,2003,2001,,2022/01/16,to-read,to-read (#16),to-read,,,,0,0
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,4.29,Basic Books,Paperback,777,1999,1979,,2022/01/16,,,read,,,,1,0
6493321,Logicomix: An Epic Search for Truth,Apostolos Doxiadis,"Doxiadis, Apostolos","Christos H. Papadimitriou, Χρίστος Χ. Παπαδημητρίου, Alecos Papadatos, Annie Di Donna, Αλέκος Παπαδάτος","=""1596914521""","=""9781596914520""",0,4.06,Bloomsbury (NYC),Paperback,347,2009,2009,,2022/01/16,,,read,,,,1,0
183015,Uncle Petros and Goldbach's Conjecture,Apostolos Doxiadis,"Doxiadis, Apostolos",Απόστολος Δοξιάδης,"=""1582341281""","=""9781582341286""",0,4.04,Bloomsbury USA,Mass Market Paperback,209,2001,1992,,2022/01/16,,,read,,,,1,0
117137,In Praise of Commercial Culture,Tyler Cowen,"Cowen, Tyler",,"=""0674001885""","=""9780674001886""",0,3.77,Harvard University Press,Paperback,288,2000,1998,,2022/01/16,to-read,to-read (#15),to-read,,,,0,0
117125,Creative Destruction: How Globalization Is Changing the World's Cultures,Tyler Cowen,"Cowen, Tyler",,"=""0691117837""","=""9780691117836""",0,3.69,Princeton University Press,Paperback,192,2004,2002,,2022/01/16,to-read,to-read (#14),to-read,,,,0,0
6330896,Create Your Own Economy: The Path to Prosperity in a Disordered World,Tyler Cowen,"Cowen, Tyler",,"=""0525951237""","=""9780525951230""",0,3.35,Dutton,Hardcover,272,2009,2009,,2022/01/16,,,read,,,,1,0
13139126,An Economist Gets Lunch: New Rules for Everyday Foodies,Tyler Cowen,"Cowen, Tyler",,"=""""","=""""",0,3.45,Dutton Adult,Hardcover,304,2012,2012,,2022/01/16,,,read,,,,1,0
700668,"Discover Your Inner Economist: Use Incentives to Fall in Love, Survive Your Next Meeting, and Motivate Your Dentist",Tyler Cowen,"Cowen, Tyler",,"=""0525950257""","=""9780525950257""",0,3.41,Dutton,Hardcover,256,2007,2007,,2022/01/16,to-read,to-read (#13),to-read,,,,0,0
25191,A Personal Matter,Kenzaburō Ōe,"Ōe, Kenzaburō",John Nathan,"=""0802150616""","=""9780802150615""",0,3.90,Grove Press,Paperback,239,1994,1964,,2017/07/13,,,read,,,,1,0
4073199,Slouching Towards Bethlehem,Joan Didion,"Didion, Joan",,"=""0374531382""","=""9780374531386""",5,4.18,"Farrar, Straus and Giroux",Paperback,238,2008,1968,2020/01/08,2020/01/06,,,read,,,,1,0
428,Play It As It Lays,Joan Didion,"Didion, Joan",,"=""0374529949""","=""9780374529949""",0,3.90,"Farrar, Straus and Giroux",Paperback,231,2005,1970,2020/01/07,2020/01/08,,,read,,,,1,0
5697,The Complete Short Novels,Anton Chekhov,"Chekhov, Anton","Richard Pevear, Larissa Volokhonsky","=""140003292X""","=""9781400032921""",0,4.47,Vintage Classics,Paperback,548,2005,1896,,2020/01/07,to-read,to-read (#12),to-read,,,,0,0
17368274,The School Revolution: A New Answer for Our Broken Education System,Ron Paul,"Paul, Ron",,"=""1455577170""","=""9781455577170""",0,3.73,Grand Central Publishing,Hardcover,206,2013,2013,,2020/01/07,,,read,,,,1,0
9692754,Liberty Defined: 50 Essential Issues That Affect Our Freedom,Ron Paul,"Paul, Ron",Bob Craig,"=""1609419073""","=""9781609419073""",0,4.22,Grand Central Publishing,Audiobook,325,2011,2011,,2020/01/07,,,read,,,,1,0
2732513,The Revolution: A Manifesto,Ron Paul,"Paul, Ron",,"=""0446537519""","=""9780446537513""",0,4.13,Grand Central Publishing,Hardcover,173,2008,2008,,2020/01/07,,,read,,,,1,0
80081,The Golden Ass,Apuleius,"Apuleius, Apuleius","Jack Lindsay, Claudio Annaratone","=""0253200369""","=""9780253200365""",0,3.85,Indiana University Press,Paperback,256,2005,159,,2020/01/07,,,read,,,,1,0
6388946,End the Fed,Ron Paul,"Paul, Ron",,"=""0446549193""","=""9780446549196""",0,4.06,Grand Central Publishing,Hardcover,212,2009,2009,,2020/01/07,,,read,,,,1,0
46165,This Side of Paradise,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0684843781""","=""9780684843780""",0,3.63,Scribner,Paperback,268,1998,1920,,2020/01/07,,,read,,,,1,0
612188,"Memories, Dreams, Reflections",C.G. Jung,"Jung, C.G.","Clara Winston, Richard Winston, Aniela Jaffé","=""0679723951""","=""9780679723950""",0,4.18,Vintage,Paperback,430,1989,1962,,2020/01/07,,,read,,,,1,0
1653655,"Swindle (Swindle, #1)",Gordon Korman,"Korman, Gordon",,"=""0439903440""","=""9780439903448""",0,3.97,Scholastic Press,Hardcover,256,2008,2008,,2020/01/07,,,read,,,,1,0
3552023,"One False Note (The 39 Clues, #2)",Gordon Korman,"Korman, Gordon",,"=""0545060427""","=""9780545060424""",0,3.90,Scholastic Inc.,Hardcover,174,2008,2008,,2020/01/07,,,read,,,,1,0
439173,Frindle,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""0689818769""","=""9780689818769""",0,3.85,Atheneum Books for Young Readers,Paperback,105,1998,1996,,2020/01/07,,,read,,,,1,0
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,"Paolini, Christopher",,"=""0375856110""","=""9780375856112""",0,4.17,Alfred A. Knopf,Hardcover,849,2011,2011,,2020/01/07,,,read,,,,1,0
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",0,4.11,Alfred A. Knopf,Hardcover,748,2008,2008,,2020/01/07,,,read,,,,1,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",0,4.05,Knopf Books for Young Readers,Paperback,704,2007,2005,,2020/01/07,,,read,,,,1,0
7747374,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,"Lore, Pittacus",,"=""0061969559""","=""9780061969553""",0,3.93,HarperCollins,Hardcover,440,2010,2010,,2020/01/07,,,read,,,,1,0
8337,"Little House in the Big Woods (Little House, #1)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,"=""0060885378""","=""9780060885373""",0,4.21,HarperChildrens,Paperback,224,2007,1932,,2020/01/07,,,read,,,,1,0
7824997,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)",John Grisham,"Grisham, John",Richard Thomas,"=""0142428698""","=""9780142428696""",0,3.80,Listening Library,Audiobook,263,2010,2010,,2020/01/07,,,read,,,,1,0
13154952,Calico Joe,John Grisham,"Grisham, John",,"=""0385536070""","=""9780385536073""",0,3.89,Doubleday,Hardcover,198,2012,2012,,2020/01/07,,,read,,,,1,0
5358,The Firm,Robin Waterfield,"Waterfield, Robin",John Grisham,"=""0582418275""","=""9780582418271""",0,4.07,Addison Wesley Publishing Company,Paperback,76,2000,1995,,2020/01/07,,,read,,,,1,0
5348,The Testament,John Grisham,"Grisham, John",,"=""0440234743""","=""9780440234746""",0,3.92,Island,Paperback,533,2000,1999,,2020/01/07,,,read,,,,1,0
5349,The Rainmaker,John Grisham,"Grisham, John",,"=""""","=""""",0,4.02,Delta,Paperback,419,2005,1995,,2020/01/07,,,read,,,,1,0
13145,"Along Came a Spider (Alex Cross, #1)",James  Patterson,"Patterson, James",,"=""0446692638""","=""9780446692632""",0,4.13,"Little, Brown and Company",Paperback,449,2003,1993,,2020/01/07,,,read,,,,1,0
44652,"Fablehaven (Fablehaven, #1)",Brandon Mull,"Mull, Brandon",,"=""1590385810""","=""9781590385814""",0,4.14,Shadow Mountain,Hardcover,351,2006,2006,,2020/01/07,,,read,,,,1,0
60400,"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,"Flanagan, John",,"=""0142406635""","=""9780142406632""",0,4.26,Puffin Books,Paperback,249,2006,2004,,2020/01/07,,,read,,,,1,0
